date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,last day in month flag,same day year ago,,table insert statement
20121101,01/11/12,4,1,1767,Thursday,Thu,y,45,257,29/10/12,20121029,11,59,November,Nov,4,2012,201211,5,2,2013,n,01/11/11,,"insert into Date_Dimension values(20121101, '2012-11-1',4, 1, 1767, 'Thursday', 'Thu', 'y', 45, 257, '2012-10-29', 20121029, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-1')"
20121102,02/11/12,5,2,1768,Friday,Fri,y,45,257,29/10/12,20121029,11,59,November,Nov,4,2012,201211,5,2,2013,n,02/11/11,,"insert into Date_Dimension values(20121102, '2012-11-2',5, 2, 1768, 'Friday', 'Fri', 'y', 45, 257, '2012-10-29', 20121029, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-2')"
20121103,03/11/12,6,3,1769,Saturday,Sat,n,45,257,29/10/12,20121029,11,59,November,Nov,4,2012,201211,5,2,2013,n,03/11/11,,"insert into Date_Dimension values(20121103, '2012-11-3',6, 3, 1769, 'Saturday', 'Sat', 'n', 45, 257, '2012-10-29', 20121029, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-3')"
20121104,04/11/12,7,4,1770,Sunday,Sun,n,45,257,29/10/12,20121029,11,59,November,Nov,4,2012,201211,5,2,2013,n,04/11/11,,"insert into Date_Dimension values(20121104, '2012-11-4',7, 4, 1770, 'Sunday', 'Sun', 'n', 45, 257, '2012-10-29', 20121029, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-4')"
20121105,05/11/12,1,5,1771,Monday,Mon,y,46,258,05/11/12,20121105,11,59,November,Nov,4,2012,201211,5,2,2013,n,05/11/11,,"insert into Date_Dimension values(20121105, '2012-11-5',1, 5, 1771, 'Monday', 'Mon', 'y', 46, 258, '2012-11-5', 20121105, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-5')"
20121106,06/11/12,2,6,1772,Tuesday,Tue,y,46,258,05/11/12,20121105,11,59,November,Nov,4,2012,201211,5,2,2013,n,06/11/11,,"insert into Date_Dimension values(20121106, '2012-11-6',2, 6, 1772, 'Tuesday', 'Tue', 'y', 46, 258, '2012-11-5', 20121105, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-6')"
20121107,07/11/12,3,7,1773,Wednesday,Wed,y,46,258,05/11/12,20121105,11,59,November,Nov,4,2012,201211,5,2,2013,n,07/11/11,,"insert into Date_Dimension values(20121107, '2012-11-7',3, 7, 1773, 'Wednesday', 'Wed', 'y', 46, 258, '2012-11-5', 20121105, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-7')"
20121108,08/11/12,4,8,1774,Thursday,Thu,y,46,258,05/11/12,20121105,11,59,November,Nov,4,2012,201211,5,2,2013,n,08/11/11,,"insert into Date_Dimension values(20121108, '2012-11-8',4, 8, 1774, 'Thursday', 'Thu', 'y', 46, 258, '2012-11-5', 20121105, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-8')"
20121109,09/11/12,5,9,1775,Friday,Fri,y,46,258,05/11/12,20121105,11,59,November,Nov,4,2012,201211,5,2,2013,n,09/11/11,,"insert into Date_Dimension values(20121109, '2012-11-9',5, 9, 1775, 'Friday', 'Fri', 'y', 46, 258, '2012-11-5', 20121105, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-9')"
20121110,10/11/12,6,10,1776,Saturday,Sat,n,46,258,05/11/12,20121105,11,59,November,Nov,4,2012,201211,5,2,2013,n,10/11/11,,"insert into Date_Dimension values(20121110, '2012-11-10',6, 10, 1776, 'Saturday', 'Sat', 'n', 46, 258, '2012-11-5', 20121105, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-10')"
20121111,11/11/12,7,11,1777,Sunday,Sun,n,46,258,05/11/12,20121105,11,59,November,Nov,4,2012,201211,5,2,2013,n,11/11/11,,"insert into Date_Dimension values(20121111, '2012-11-11',7, 11, 1777, 'Sunday', 'Sun', 'n', 46, 258, '2012-11-5', 20121105, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-11')"
20121112,12/11/12,1,12,1778,Monday,Mon,y,47,259,12/11/12,20121112,11,59,November,Nov,4,2012,201211,5,2,2013,n,12/11/11,,"insert into Date_Dimension values(20121112, '2012-11-12',1, 12, 1778, 'Monday', 'Mon', 'y', 47, 259, '2012-11-12', 20121112, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-12')"
20121113,13/11/12,2,13,1779,Tuesday,Tue,y,47,259,12/11/12,20121112,11,59,November,Nov,4,2012,201211,5,2,2013,n,13/11/11,,"insert into Date_Dimension values(20121113, '2012-11-13',2, 13, 1779, 'Tuesday', 'Tue', 'y', 47, 259, '2012-11-12', 20121112, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-13')"
20121114,14/11/12,3,14,1780,Wednesday,Wed,y,47,259,12/11/12,20121112,11,59,November,Nov,4,2012,201211,5,2,2013,n,14/11/11,,"insert into Date_Dimension values(20121114, '2012-11-14',3, 14, 1780, 'Wednesday', 'Wed', 'y', 47, 259, '2012-11-12', 20121112, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-14')"
20121115,15/11/12,4,15,1781,Thursday,Thu,y,47,259,12/11/12,20121112,11,59,November,Nov,4,2012,201211,5,2,2013,n,15/11/11,,"insert into Date_Dimension values(20121115, '2012-11-15',4, 15, 1781, 'Thursday', 'Thu', 'y', 47, 259, '2012-11-12', 20121112, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-15')"
20121116,16/11/12,5,16,1782,Friday,Fri,y,47,259,12/11/12,20121112,11,59,November,Nov,4,2012,201211,5,2,2013,n,16/11/11,,"insert into Date_Dimension values(20121116, '2012-11-16',5, 16, 1782, 'Friday', 'Fri', 'y', 47, 259, '2012-11-12', 20121112, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-16')"
20121117,17/11/12,6,17,1783,Saturday,Sat,n,47,259,12/11/12,20121112,11,59,November,Nov,4,2012,201211,5,2,2013,n,17/11/11,,"insert into Date_Dimension values(20121117, '2012-11-17',6, 17, 1783, 'Saturday', 'Sat', 'n', 47, 259, '2012-11-12', 20121112, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-17')"
20121118,18/11/12,7,18,1784,Sunday,Sun,n,47,259,12/11/12,20121112,11,59,November,Nov,4,2012,201211,5,2,2013,n,18/11/11,,"insert into Date_Dimension values(20121118, '2012-11-18',7, 18, 1784, 'Sunday', 'Sun', 'n', 47, 259, '2012-11-12', 20121112, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-18')"
20121119,19/11/12,1,19,1785,Monday,Mon,y,48,260,19/11/12,20121119,11,59,November,Nov,4,2012,201211,5,2,2013,n,19/11/11,,"insert into Date_Dimension values(20121119, '2012-11-19',1, 19, 1785, 'Monday', 'Mon', 'y', 48, 260, '2012-11-19', 20121119, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-19')"
20121120,20/11/12,2,20,1786,Tuesday,Tue,y,48,260,19/11/12,20121119,11,59,November,Nov,4,2012,201211,5,2,2013,n,20/11/11,,"insert into Date_Dimension values(20121120, '2012-11-20',2, 20, 1786, 'Tuesday', 'Tue', 'y', 48, 260, '2012-11-19', 20121119, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-20')"
20121121,21/11/12,3,21,1787,Wednesday,Wed,y,48,260,19/11/12,20121119,11,59,November,Nov,4,2012,201211,5,2,2013,n,21/11/11,,"insert into Date_Dimension values(20121121, '2012-11-21',3, 21, 1787, 'Wednesday', 'Wed', 'y', 48, 260, '2012-11-19', 20121119, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-21')"
20121122,22/11/12,4,22,1788,Thursday,Thu,y,48,260,19/11/12,20121119,11,59,November,Nov,4,2012,201211,5,2,2013,n,22/11/11,,"insert into Date_Dimension values(20121122, '2012-11-22',4, 22, 1788, 'Thursday', 'Thu', 'y', 48, 260, '2012-11-19', 20121119, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-22')"
20121123,23/11/12,5,23,1789,Friday,Fri,y,48,260,19/11/12,20121119,11,59,November,Nov,4,2012,201211,5,2,2013,n,23/11/11,,"insert into Date_Dimension values(20121123, '2012-11-23',5, 23, 1789, 'Friday', 'Fri', 'y', 48, 260, '2012-11-19', 20121119, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-23')"
20121124,24/11/12,6,24,1790,Saturday,Sat,n,48,260,19/11/12,20121119,11,59,November,Nov,4,2012,201211,5,2,2013,n,24/11/11,,"insert into Date_Dimension values(20121124, '2012-11-24',6, 24, 1790, 'Saturday', 'Sat', 'n', 48, 260, '2012-11-19', 20121119, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-24')"
20121125,25/11/12,7,25,1791,Sunday,Sun,n,48,260,19/11/12,20121119,11,59,November,Nov,4,2012,201211,5,2,2013,n,25/11/11,,"insert into Date_Dimension values(20121125, '2012-11-25',7, 25, 1791, 'Sunday', 'Sun', 'n', 48, 260, '2012-11-19', 20121119, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-25')"
20121126,26/11/12,1,26,1792,Monday,Mon,y,49,261,26/11/12,20121126,11,59,November,Nov,4,2012,201211,5,2,2013,n,26/11/11,,"insert into Date_Dimension values(20121126, '2012-11-26',1, 26, 1792, 'Monday', 'Mon', 'y', 49, 261, '2012-11-26', 20121126, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-26')"
20121127,27/11/12,2,27,1793,Tuesday,Tue,y,49,261,26/11/12,20121126,11,59,November,Nov,4,2012,201211,5,2,2013,n,27/11/11,,"insert into Date_Dimension values(20121127, '2012-11-27',2, 27, 1793, 'Tuesday', 'Tue', 'y', 49, 261, '2012-11-26', 20121126, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-27')"
20121128,28/11/12,3,28,1794,Wednesday,Wed,y,49,261,26/11/12,20121126,11,59,November,Nov,4,2012,201211,5,2,2013,n,28/11/11,,"insert into Date_Dimension values(20121128, '2012-11-28',3, 28, 1794, 'Wednesday', 'Wed', 'y', 49, 261, '2012-11-26', 20121126, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-28')"
20121129,29/11/12,4,29,1795,Thursday,Thu,y,49,261,26/11/12,20121126,11,59,November,Nov,4,2012,201211,5,2,2013,n,29/11/11,,"insert into Date_Dimension values(20121129, '2012-11-29',4, 29, 1795, 'Thursday', 'Thu', 'y', 49, 261, '2012-11-26', 20121126, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'n', '2011-11-29')"
20121130,30/11/12,5,30,1796,Friday,Fri,y,49,261,26/11/12,20121126,11,59,November,Nov,4,2012,201211,5,2,2013,y,30/11/11,,"insert into Date_Dimension values(20121130, '2012-11-30',5, 30, 1796, 'Friday', 'Fri', 'y', 49, 261, '2012-11-26', 20121126, 11, 59, 'November', 'Nov', 4, 2012, 201211, 5, 2, 2013, 'y', '2011-11-30')"
20121201,01/12/12,6,1,1797,Saturday,Sat,n,49,261,26/11/12,20121126,12,60,December,Dec,4,2012,201212,6,2,2013,n,01/12/11,,"insert into Date_Dimension values(20121201, '2012-12-1',6, 1, 1797, 'Saturday', 'Sat', 'n', 49, 261, '2012-11-26', 20121126, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-1')"
20121202,02/12/12,7,2,1798,Sunday,Sun,n,49,261,26/11/12,20121126,12,60,December,Dec,4,2012,201212,6,2,2013,n,02/12/11,,"insert into Date_Dimension values(20121202, '2012-12-2',7, 2, 1798, 'Sunday', 'Sun', 'n', 49, 261, '2012-11-26', 20121126, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-2')"
20121203,03/12/12,1,3,1799,Monday,Mon,y,50,262,03/12/12,20121203,12,60,December,Dec,4,2012,201212,6,2,2013,n,03/12/11,,"insert into Date_Dimension values(20121203, '2012-12-3',1, 3, 1799, 'Monday', 'Mon', 'y', 50, 262, '2012-12-3', 20121203, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-3')"
20121204,04/12/12,2,4,1800,Tuesday,Tue,y,50,262,03/12/12,20121203,12,60,December,Dec,4,2012,201212,6,2,2013,n,04/12/11,,"insert into Date_Dimension values(20121204, '2012-12-4',2, 4, 1800, 'Tuesday', 'Tue', 'y', 50, 262, '2012-12-3', 20121203, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-4')"
20121205,05/12/12,3,5,1801,Wednesday,Wed,y,50,262,03/12/12,20121203,12,60,December,Dec,4,2012,201212,6,2,2013,n,05/12/11,,"insert into Date_Dimension values(20121205, '2012-12-5',3, 5, 1801, 'Wednesday', 'Wed', 'y', 50, 262, '2012-12-3', 20121203, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-5')"
20121206,06/12/12,4,6,1802,Thursday,Thu,y,50,262,03/12/12,20121203,12,60,December,Dec,4,2012,201212,6,2,2013,n,06/12/11,,"insert into Date_Dimension values(20121206, '2012-12-6',4, 6, 1802, 'Thursday', 'Thu', 'y', 50, 262, '2012-12-3', 20121203, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-6')"
20121207,07/12/12,5,7,1803,Friday,Fri,y,50,262,03/12/12,20121203,12,60,December,Dec,4,2012,201212,6,2,2013,n,07/12/11,,"insert into Date_Dimension values(20121207, '2012-12-7',5, 7, 1803, 'Friday', 'Fri', 'y', 50, 262, '2012-12-3', 20121203, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-7')"
20121208,08/12/12,6,8,1804,Saturday,Sat,n,50,262,03/12/12,20121203,12,60,December,Dec,4,2012,201212,6,2,2013,n,08/12/11,,"insert into Date_Dimension values(20121208, '2012-12-8',6, 8, 1804, 'Saturday', 'Sat', 'n', 50, 262, '2012-12-3', 20121203, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-8')"
20121209,09/12/12,7,9,1805,Sunday,Sun,n,50,262,03/12/12,20121203,12,60,December,Dec,4,2012,201212,6,2,2013,n,09/12/11,,"insert into Date_Dimension values(20121209, '2012-12-9',7, 9, 1805, 'Sunday', 'Sun', 'n', 50, 262, '2012-12-3', 20121203, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-9')"
20121210,10/12/12,1,10,1806,Monday,Mon,y,51,263,10/12/12,20121210,12,60,December,Dec,4,2012,201212,6,2,2013,n,10/12/11,,"insert into Date_Dimension values(20121210, '2012-12-10',1, 10, 1806, 'Monday', 'Mon', 'y', 51, 263, '2012-12-10', 20121210, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-10')"
20121211,11/12/12,2,11,1807,Tuesday,Tue,y,51,263,10/12/12,20121210,12,60,December,Dec,4,2012,201212,6,2,2013,n,11/12/11,,"insert into Date_Dimension values(20121211, '2012-12-11',2, 11, 1807, 'Tuesday', 'Tue', 'y', 51, 263, '2012-12-10', 20121210, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-11')"
20121212,12/12/12,3,12,1808,Wednesday,Wed,y,51,263,10/12/12,20121210,12,60,December,Dec,4,2012,201212,6,2,2013,n,12/12/11,,"insert into Date_Dimension values(20121212, '2012-12-12',3, 12, 1808, 'Wednesday', 'Wed', 'y', 51, 263, '2012-12-10', 20121210, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-12')"
20121213,13/12/12,4,13,1809,Thursday,Thu,y,51,263,10/12/12,20121210,12,60,December,Dec,4,2012,201212,6,2,2013,n,13/12/11,,"insert into Date_Dimension values(20121213, '2012-12-13',4, 13, 1809, 'Thursday', 'Thu', 'y', 51, 263, '2012-12-10', 20121210, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-13')"
20121214,14/12/12,5,14,1810,Friday,Fri,y,51,263,10/12/12,20121210,12,60,December,Dec,4,2012,201212,6,2,2013,n,14/12/11,,"insert into Date_Dimension values(20121214, '2012-12-14',5, 14, 1810, 'Friday', 'Fri', 'y', 51, 263, '2012-12-10', 20121210, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-14')"
20121215,15/12/12,6,15,1811,Saturday,Sat,n,51,263,10/12/12,20121210,12,60,December,Dec,4,2012,201212,6,2,2013,n,15/12/11,,"insert into Date_Dimension values(20121215, '2012-12-15',6, 15, 1811, 'Saturday', 'Sat', 'n', 51, 263, '2012-12-10', 20121210, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-15')"
20121216,16/12/12,7,16,1812,Sunday,Sun,n,51,263,10/12/12,20121210,12,60,December,Dec,4,2012,201212,6,2,2013,n,16/12/11,,"insert into Date_Dimension values(20121216, '2012-12-16',7, 16, 1812, 'Sunday', 'Sun', 'n', 51, 263, '2012-12-10', 20121210, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-16')"
20121217,17/12/12,1,17,1813,Monday,Mon,y,52,264,17/12/12,20121217,12,60,December,Dec,4,2012,201212,6,2,2013,n,17/12/11,,"insert into Date_Dimension values(20121217, '2012-12-17',1, 17, 1813, 'Monday', 'Mon', 'y', 52, 264, '2012-12-17', 20121217, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-17')"
20121218,18/12/12,2,18,1814,Tuesday,Tue,y,52,264,17/12/12,20121217,12,60,December,Dec,4,2012,201212,6,2,2013,n,18/12/11,,"insert into Date_Dimension values(20121218, '2012-12-18',2, 18, 1814, 'Tuesday', 'Tue', 'y', 52, 264, '2012-12-17', 20121217, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-18')"
20121219,19/12/12,3,19,1815,Wednesday,Wed,y,52,264,17/12/12,20121217,12,60,December,Dec,4,2012,201212,6,2,2013,n,19/12/11,,"insert into Date_Dimension values(20121219, '2012-12-19',3, 19, 1815, 'Wednesday', 'Wed', 'y', 52, 264, '2012-12-17', 20121217, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-19')"
20121220,20/12/12,4,20,1816,Thursday,Thu,y,52,264,17/12/12,20121217,12,60,December,Dec,4,2012,201212,6,2,2013,n,20/12/11,,"insert into Date_Dimension values(20121220, '2012-12-20',4, 20, 1816, 'Thursday', 'Thu', 'y', 52, 264, '2012-12-17', 20121217, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-20')"
20121221,21/12/12,5,21,1817,Friday,Fri,y,52,264,17/12/12,20121217,12,60,December,Dec,4,2012,201212,6,2,2013,n,21/12/11,,"insert into Date_Dimension values(20121221, '2012-12-21',5, 21, 1817, 'Friday', 'Fri', 'y', 52, 264, '2012-12-17', 20121217, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-21')"
20121222,22/12/12,6,22,1818,Saturday,Sat,n,52,264,17/12/12,20121217,12,60,December,Dec,4,2012,201212,6,2,2013,n,22/12/11,,"insert into Date_Dimension values(20121222, '2012-12-22',6, 22, 1818, 'Saturday', 'Sat', 'n', 52, 264, '2012-12-17', 20121217, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-22')"
20121223,23/12/12,7,23,1819,Sunday,Sun,n,52,264,17/12/12,20121217,12,60,December,Dec,4,2012,201212,6,2,2013,n,23/12/11,,"insert into Date_Dimension values(20121223, '2012-12-23',7, 23, 1819, 'Sunday', 'Sun', 'n', 52, 264, '2012-12-17', 20121217, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-23')"
20121224,24/12/12,1,24,1820,Monday,Mon,y,53,265,24/12/12,20121224,12,60,December,Dec,4,2012,201212,6,2,2013,n,24/12/11,,"insert into Date_Dimension values(20121224, '2012-12-24',1, 24, 1820, 'Monday', 'Mon', 'y', 53, 265, '2012-12-24', 20121224, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-24')"
20121225,25/12/12,2,25,1821,Tuesday,Tue,y,53,265,24/12/12,20121224,12,60,December,Dec,4,2012,201212,6,2,2013,n,25/12/11,,"insert into Date_Dimension values(20121225, '2012-12-25',2, 25, 1821, 'Tuesday', 'Tue', 'y', 53, 265, '2012-12-24', 20121224, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-25')"
20121226,26/12/12,3,26,1822,Wednesday,Wed,y,53,265,24/12/12,20121224,12,60,December,Dec,4,2012,201212,6,2,2013,n,26/12/11,,"insert into Date_Dimension values(20121226, '2012-12-26',3, 26, 1822, 'Wednesday', 'Wed', 'y', 53, 265, '2012-12-24', 20121224, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-26')"
20121227,27/12/12,4,27,1823,Thursday,Thu,y,53,265,24/12/12,20121224,12,60,December,Dec,4,2012,201212,6,2,2013,n,27/12/11,,"insert into Date_Dimension values(20121227, '2012-12-27',4, 27, 1823, 'Thursday', 'Thu', 'y', 53, 265, '2012-12-24', 20121224, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-27')"
20121228,28/12/12,5,28,1824,Friday,Fri,y,53,265,24/12/12,20121224,12,60,December,Dec,4,2012,201212,6,2,2013,n,28/12/11,,"insert into Date_Dimension values(20121228, '2012-12-28',5, 28, 1824, 'Friday', 'Fri', 'y', 53, 265, '2012-12-24', 20121224, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-28')"
20121229,29/12/12,6,29,1825,Saturday,Sat,n,53,265,24/12/12,20121224,12,60,December,Dec,4,2012,201212,6,2,2013,n,29/12/11,,"insert into Date_Dimension values(20121229, '2012-12-29',6, 29, 1825, 'Saturday', 'Sat', 'n', 53, 265, '2012-12-24', 20121224, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-29')"
20121230,30/12/12,7,30,1826,Sunday,Sun,n,53,265,24/12/12,20121224,12,60,December,Dec,4,2012,201212,6,2,2013,n,30/12/11,,"insert into Date_Dimension values(20121230, '2012-12-30',7, 30, 1826, 'Sunday', 'Sun', 'n', 53, 265, '2012-12-24', 20121224, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'n', '2011-12-30')"
20121231,31/12/12,1,31,1827,Monday,Mon,y,54,266,31/12/12,20121231,12,60,December,Dec,4,2012,201212,6,2,2013,y,31/12/11,,"insert into Date_Dimension values(20121231, '2012-12-31',1, 31, 1827, 'Monday', 'Mon', 'y', 54, 266, '2012-12-31', 20121231, 12, 60, 'December', 'Dec', 4, 2012, 201212, 6, 2, 2013, 'y', '2011-12-31')"
20130101,01/01/13,2,1,1828,Tuesday,Tue,y,1,267,31/12/12,20121231,1,61,January,Jan,1,2013,201301,7,3,2013,n,01/01/12,,"insert into Date_Dimension values(20130101, '2013-1-1',2, 1, 1828, 'Tuesday', 'Tue', 'y', 1, 267, '2012-12-31', 20121231, 1, 61, 'January', 'Jan', 1, 2013, 201301, 7, 3, 2013, 'n', '2012-1-1')"
20130102,02/01/13,3,2,1829,Wednesday,Wed,y,1,267,31/12/12,20121231,1,61,January,Jan,1,2013,201301,7,3,2013,n,02/01/12,,"insert into Date_Dimension values(20130102, '2013-1-2',3, 2, 1829, 'Wednesday', 'Wed', 'y', 1, 267, '2012-12-31', 20121231, 1, 61, 'January', 'Jan', 1, 2013, 201301, 7, 3, 2013, 'n', '2012-1-2')"
20130103,03/01/13,4,3,1830,Thursday,Thu,y,1,267,31/12/12,20121231,1,61,January,Jan,1,2013,201301,7,3,2013,n,03/01/12,,"insert into Date_Dimension values(20130103, '2013-1-3',4, 3, 1830, 'Thursday', 'Thu', 'y', 1, 267, '2012-12-31', 20121231, 1, 61, 'January', 'Jan', 1, 2013, 201301, 7, 3, 2013, 'n', '2012-1-3')"
20130104,04/01/13,5,4,1831,Friday,Fri,y,1,267,31/12/12,20121231,1,61,January,Jan,1,2013,201301,7,3,2013,n,04/01/12,,"insert into Date_Dimension values(20130104, '2013-1-4',5, 4, 1831, 'Friday', 'Fri', 'y', 1, 267, '2012-12-31', 20121231, 1, 61, 'January', 'Jan', 1, 2013, 201301, 7, 3, 2013, 'n', '2012-1-4')"
20130105,05/01/13,6,5,1832,Saturday,Sat,n,1,267,31/12/12,20121231,1,61,January,Jan,1,2013,201301,7,3,2013,n,05/01/12,,"insert into Date_Dimension values(20130105, '2013-1-5',6, 5, 1832, 'Saturday', 'Sat', 'n', 1, 267, '2012-12-31', 20121231, 1, 61, 'January', 'Jan', 1, 2013, 201301, 7, 3, 2013, 'n', '2012-1-5')"
20130106,06/01/13,7,6,1833,Sunday,Sun,n,1,267,31/12/12,20121231,1,61,January,Jan,1,2013,201301,7,3,2013,n,06/01/12,,"insert into Date_Dimension values(20130106, '2013-1-6',7, 6, 1833, 'Sunday', 'Sun', 'n', 1, 267, '2012-12-31', 20121231, 1, 61, 'January', 'Jan', 1, 2013, 201301, 7, 3, 2013, 'n', '2012-1-6')"
20130107,07/01/13,1,7,1834,Monday,Mon,y,2,268,07/01/13,20130107,1,61,January,Jan,1,2013,201301,7,3,2013,n,07/01/12,,"insert into Date_Dimension values(20130107, '2013-1-7',1, 7, 1834, 'Monday', 'Mon', 'y', 2, 268, '2013-1-7', 20130107, 1, 61, 'January', 'Jan', 1, 2013, 201301, 7, 3, 2013, 'n', '2012-1-7')"
20130108,08/01/13,2,8,1835,Tuesday,Tue,y,2,268,07/01/13,20130107,1,61,January,Jan,1,2013,201301,7,3,2013,n,08/01/12,,"insert into Date_Dimension values(20130108, '2013-1-8',2, 8, 1835, 'Tuesday', 'Tue', 'y', 2, 268, '2013-1-7', 20130107, 1, 61, 'January', 'Jan', 1, 2013, 201301, 7, 3, 2013, 'n', '2012-1-8')"
20130109,09/01/13,3,9,1836,Wednesday,Wed,y,2,268,07/01/13,20130107,1,61,January,Jan,1,2013,201301,7,3,2013,n,09/01/12,,"insert into Date_Dimension values(20130109, '2013-1-9',3, 9, 1836, 'Wednesday', 'Wed', 'y', 2, 268, '2013-1-7', 20130107, 1, 61, 'January', 'Jan', 1, 2013, 201301, 7, 3, 2013, 'n', '2012-1-9')"
